gender,total_words,theme,theme_keyword_count,theme_keyword_normalized_term_frequency,theme_cSFIDF,id
women,6353955,Women’s Non-Domestic Work,11172,0.001758274964175856,0.23807042090118838,bootstrap 4
men,5698235,Characterization,70669,0.01240191041612008,0.4027960616437687,bootstrap 5
men,5698235,Clothing/Makeup/Appearance ,7501,0.0013163725258786272,0.21078911783710716,bootstrap 5
men,5698235,Drugs and Addiction,30585,0.005367451500332998,0.33173973864831346,bootstrap 5
men,5698235,Emotions,6874,0.001206338453924768,0.20149780490862806,bootstrap 5
men,5698235,Explicit Reference to Defendant’s Gender ,5710,0.00100206467441234,0.18056271948383082,bootstrap 5
men,5698235,Figurative/Metaphorical Language,11533,0.002023960050787656,0.25388637683430537,bootstrap 5
men,5698235,Gender and Gender Roles,32420,0.005689481041059205,0.3290835779917788,bootstrap 5
men,5698235,Immigration,15674,0.0027506763059087593,0.27636689681954707,bootstrap 5
men,5698235,Intimate Partner Relationships,7516,0.0013190049199445092,0.2058358860316892,bootstrap 5
men,5698235,Mental Health/Mental Disability,49404,0.008670053095388309,0.3814185917844496,bootstrap 5
men,5698235,Parenting Language,113633,0.019941788992556466,0.4490841882794053,bootstrap 5
men,5698235,Racial Tropes,15611,0.002739620250832056,0.2835923763477158,bootstrap 5
men,5698235,Religion ,5966,0.001046990866470056,0.19967941258307872,bootstrap 5
men,5698235,Sexual Language,21572,0.003785733652613485,0.2763816787455259,bootstrap 5
men,5698235,Sexuality,478,8.388562423276681e-05,0.07355618386974208,bootstrap 5
men,5698235,Socioeconomic Status/Spending/Poverty,14906,0.002615897729735611,0.26553931898566174,bootstrap 5
men,5698235,Testimony re Gender-Based Violence ,18470,0.0032413545597891275,0.28977777137592603,bootstrap 5
men,5698235,Women’s Non-Domestic Work,9707,0.001703509946500978,0.23404968190093625,bootstrap 5
women,6352411,Characterization,95669,0.015060266094243588,0.4438714820306411,bootstrap 5
women,6352411,Clothing/Makeup/Appearance ,10618,0.0016714913439952169,0.23752583172079333,bootstrap 5
women,6352411,Drugs and Addiction,35208,0.005542462539026521,0.33710470725215846,bootstrap 5
women,6352411,Emotions,11397,0.0017941219483437077,0.24573199866374348,bootstrap 5
women,6352411,Explicit Reference to Defendant’s Gender ,14437,0.0022726804043378176,0.27192516117924487,bootstrap 5
